"","OfferContactDate","CustomerID","ApplianceID","Brand","V1","V2","V3","V4","V5","V6","V7","V8"
"12560","21/03/2017",9372,9470,"B","B","E","CK",4,1,3,"A",2
"12561","21/03/2017",10195,10337,"B","B","D","CK",5,0,3,"A",2
"12562","21/03/2017",10687,10851,"B","B","F","CK",10,0,7,"A",2
"12563","21/03/2017",14850,6,"B","B","A","OV",5,0,1,"A",1
"12564","21/03/2017",9791,9912,"B","B","F","FR",3,9,26,"A",11
"12565","21/03/2017",6187,5814,"B","B","F","CK",5,1,6,"A",4
"12566","21/03/2017",4067,3190,"B","A","F","OV",3,1,3,"A",1
"12567","21/03/2017",12748,12997,"B","B","A","OV",5,0,3,"A",3
"12568","21/03/2017",14943,179,"B","B","E","FR",5,0,1,"A",1
"12569","21/03/2017",461,1940,"B","B","F","OV",2,1,3,"A",1
"12570","21/03/2017",11257,11441,"B","B","E","FF",9,1,12,"A",5
"12571","21/03/2017",9727,9846,"B","B","E","OV",5,3,8,"A",3
"12572","21/03/2017",5855,5417,"B","B","F","OV",4,1,15,"A",7
"12573","21/03/2017",10197,10339,"B","B","F","CK",7,1,3,"A",2
"12574","21/03/2017",10105,10242,"B","B","F","HB",2,1,17,"A",7
"12575","21/03/2017",3399,2361,"B","B","D","CK",5,0,1,"A",1
"12576","21/03/2017",9823,9944,"B","B","F","CK",2,1,3,"A",1
"12577","21/03/2017",9140,9224,"B","B","E","CK",5,2,7,"A",5
"12578","21/03/2017",1265,7658,"B","B","F","OV",5,0,3,"A",1
"12579","21/03/2017",9256,9346,"B","A","D","CK",4,3,10,"A",3
"12580","21/03/2017",8359,8359,"B","A","F","CK",4,1,4,"A",2
"12581","21/03/2017",9901,10027,"B","B","F","CK",5,0,3,"A",1
"12582","21/03/2017",9185,9270,"B","C","E","CH",3,3,9,"A",6
"12583","21/03/2017",10199,10341,"B","B","A","CK",5,0,3,"A",1
"12584","21/03/2017",9747,9867,"B","B","D","OV",3,1,5,"A",2
"12585","21/03/2017",6671,6414,"B","B","E","OV",5,1,2,"A",1
"12586","21/03/2017",7430,7302,"B","B","E","CK",7,1,5,"A",2
"12587","21/03/2017",9573,9683,"B","B","F","CK",5,1,3,"A",1
"12588","21/03/2017",5738,5269,"B","B","E","FR",3,7,23,"A",8
"12589","21/03/2017",10677,10841,"B","B","E","HB",5,0,6,"A",2
"12590","21/03/2017",3082,1976,"B","B","D","CK",7,3,18,"A",2
"12591","21/03/2017",9260,9351,"B","B","F","CH",1,4,11,"A",6
"12592","21/03/2017",10432,10584,"B","B","F","OV",4,2,6,"A",2
"12593","21/03/2017",10763,10932,"B","B","E","CH",5,0,3,"A",1
"12594","21/03/2017",10265,10410,"B","B","E","OV",4,1,3,"A",1
"12595","21/03/2017",724,3787,"B","B","E","CK",4,1,3,"A",1
"12596","21/03/2017",8226,8212,"B","B","F","CK",5,1,13,"A",7
"12597","21/03/2017",14716,15304,"B","B","E","CK",5,0,2,"A",1
"12598","21/03/2017",10638,10800,"B","B","F","HB",5,0,9,"A",7
"12599","21/03/2017",8132,8111,"B","A","F","CK",5,1,12,"A",6
"12600","21/03/2017",9371,9469,"B","B","F","CK",4,1,3,"A",1
"12601","21/03/2017",10261,10406,"B","B","F","FR",2,1,3,"A",1
"12602","21/03/2017",5746,5279,"B","B","E","OV",2,1,3,"A",1
"12603","21/03/2017",8139,8118,"B","A","F","FZ",2,2,10,"A",9
"12604","21/03/2017",10222,10365,"B","B","E","CK",4,1,3,"A",1
"12605","21/03/2017",8082,8051,"B","B","F","HB",5,1,11,"A",3
"12606","21/03/2017",4090,3216,"B","B","F","HB",2,0,5,"A",2
"12607","21/03/2017",2455,1206,"B","B","F","OV",5,0,3,"A",1
"12608","21/03/2017",9616,9729,"B","B","F","OV",5,1,6,"A",2
"12609","21/03/2017",14172,14522,"B","B","F","OV",3,0,4,"A",2
"12610","21/03/2017",9119,9202,"B","B","E","HB",5,0,3,"A",1
"12611","21/03/2017",9150,9235,"B","B","F","CK",5,1,3,"A",2
"12612","21/03/2017",2704,1508,"B","B","F","OV",3,1,3,"A",1
"12613","21/03/2017",7333,7191,"B","C","F","HB",2,2,6,"A",2
"12614","21/03/2017",8372,8376,"B","A","E","CK",5,0,7,"A",3
"12615","21/03/2017",9616,9728,"B","B","F","CK",5,1,6,"A",2
"12616","21/03/2017",8608,8637,"B","B","F","OV",5,1,8,"A",2
"12617","21/03/2017",14361,14717,"B","B","D","CK",3,0,2,"A",3
"12618","21/03/2017",7228,7071,"B","B","E","CK",4,1,6,"A",2
"12619","21/03/2017",6468,6173,"B","B","G","CK",5,0,3,"A",1
"12620","21/03/2017",10009,10140,"B","B","F","CK",5,1,3,"A",1
"12621","21/03/2017",9665,9781,"B","B","F","CK",4,1,3,"A",1
"12622","21/03/2017",10638,10799,"B","B","F","FR",5,0,9,"A",7
"12623","21/03/2017",11449,11642,"B","B","A","OV",5,0,3,"A",1
"12624","21/03/2017",10649,10812,"B","B","F","CK",5,1,3,"A",1
"12625","21/03/2017",7712,7624,"B","B","F","HB",2,4,18,"A",5
"12626","21/03/2017",9333,9429,"B","B","D","OV",5,1,6,"A",2
"12627","21/03/2017",10227,10370,"B","B","F","CK",5,1,3,"A",1
"12628","21/03/2017",10617,10777,"B","B","A","CK",5,0,3,"A",1
"12629","21/03/2017",12291,12519,"B","B","A","CK",5,0,3,"A",1
"12630","21/03/2017",9646,9762,"B","B","E","CK",5,0,4,"A",2
"12631","21/03/2017",9661,9777,"B","A","E","CK",5,1,6,"A",3
"12632","21/03/2017",11445,11638,"B","B","F","CK",5,0,5,"A",2
"12633","21/03/2017",14010,14353,"B","A","F","HB",5,0,3,"A",2
"12634","21/03/2017",14446,14817,"B","B","A","OV",9,0,1,"A",1
"12635","21/03/2017",7270,7117,"B","B","E","OV",5,1,7,"A",2
"12636","21/03/2017",7937,7886,"B","B","E","CK",5,1,3,"A",2
"12637","21/03/2017",10019,10150,"B","B","A","FF",5,0,3,"A",1
"12638","21/03/2017",9904,10030,"B","B","E","CH",5,0,10,"A",4
"12639","21/03/2017",10305,10451,"B","B","F","CK",3,1,3,"A",2
"12640","21/03/2017",4491,3711,"B","B","F","CK",7,1,7,"A",2
"12641","21/03/2017",8919,8983,"B","B","F","OV",3,7,16,"A",7
"12642","21/03/2017",7055,6872,"B","B","E","CK",4,3,11,"A",3
"12643","21/03/2017",11446,11639,"B","B","A","HB",5,0,3,"A",1
"12644","21/03/2017",9436,9538,"B","B","F","CK",8,1,7,"A",3
"12645","21/03/2017",10300,10446,"B","B","D","OV",2,1,3,"A",1
"12646","21/03/2017",2250,954,"B","B","E","CK",4,5,23,"A",4
"12647","21/03/2017",8925,8991,"B","B","F","CK",5,1,4,"A",3
"12648","21/03/2017",10002,10131,"B","B","E","OV",3,2,4,"A",2
"12649","21/03/2017",3162,2074,"B","B","F","HB",3,2,6,"A",2
"12650","21/03/2017",2587,1362,"B","B","D","CK",5,0,3,"A",1
"12651","21/03/2017",7530,7423,"B","B","F","CK",3,2,9,"A",3
"12652","21/03/2017",6581,6308,"B","B","F","OV",5,3,7,"A",3
"12653","21/03/2017",9167,9252,"B","B","F","CK",7,0,3,"A",1
"12654","21/03/2017",10022,10153,"B","B","A","CK",5,0,3,"A",1
"12655","21/03/2017",634,3115,"B","A","E","HB",5,0,8,"A",3
"12656","21/03/2017",9323,9417,"B","B","F","CK",8,1,5,"A",2
"12657","21/03/2017",7464,7348,"B","B","E","CK",5,4,19,"A",4
"12658","21/03/2017",9836,9958,"B","B","F","CK",2,1,3,"A",1
"12659","21/03/2017",10659,10822,"B","B","D","CK",4,0,3,"A",1
"12660","21/03/2017",5814,5370,"B","B","F","OV",5,2,6,"A",2
"12661","21/03/2017",462,1941,"B","B","F","OV",5,2,6,"A",3
"12662","21/03/2017",10021,10152,"B","B","F","CK",5,1,5,"A",4
"12663","21/03/2017",3139,2044,"B","B","F","CK",7,3,20,"A",8
"12664","21/03/2017",9790,9911,"B","B","A","CK",5,0,3,"A",1
"12665","21/03/2017",2550,1321,"B","B","E","OV",2,1,3,"A",1
"12666","21/03/2017",14038,14382,"B","B","A","CK",5,0,3,"A",1
"12667","21/03/2017",4749,4023,"B","B","E","CK",4,1,3,"A",1
"12668","21/03/2017",11927,12138,"B","B","E","CK",5,0,3,"A",2
"12669","21/03/2017",3852,2924,"B","B","F","CH",5,2,6,"A",3
"12670","21/03/2017",8188,8170,"B","B","E","OV",5,1,12,"A",3
"12671","21/03/2017",8360,8360,"B","B","F","FF",5,0,19,"A",4
"12672","21/03/2017",4140,3279,"B","B","F","CK",5,2,5,"A",3
"12673","21/03/2017",7428,7299,"B","A","E","CH",5,0,6,"A",2
"12674","21/03/2017",12289,12517,"B","B","A","CK",5,0,3,"A",1
"12675","21/03/2017",8312,8309,"B","B","E","FF",5,5,22,"A",7
"12676","21/03/2017",3299,2245,"B","B","F","OV",4,2,9,"A",2
"12677","21/03/2017",2410,1152,"B","B","F","CK",5,0,4,"A",3
"12678","21/03/2017",3938,3033,"B","C","D","CK",5,0,3,"A",1
"12679","21/03/2017",9897,10023,"B","B","D","CK",8,1,12,"A",6
"12680","21/03/2017",2903,1761,"B","A","F","FR",2,0,4,"A",2
"12681","21/03/2017",8075,8044,"B","B","F","CK",4,1,3,"A",1
"12682","21/03/2017",6795,6567,"B","B","F","CK",5,0,5,"A",2
"12683","21/03/2017",5069,4412,"B","B","F","CK",7,2,5,"A",2
"12684","21/03/2017",8017,7984,"B","B","E","CK",9,2,5,"A",3
"12685","21/03/2017",8919,8982,"B","B","F","CH",2,7,16,"A",7
"12686","21/03/2017",9500,9605,"B","B","E","CK",4,1,3,"A",1
"12687","21/03/2017",5645,5148,"B","B","G","CK",7,1,3,"A",1
"12688","21/03/2017",10200,10342,"B","B","A","CK",5,0,3,"A",1
"12689","21/03/2017",9366,9464,"B","B","E","OV",5,1,3,"A",1
"12690","21/03/2017",3073,1964,"B","A","F","HB",3,0,4,"A",4
"12691","21/03/2017",3231,2165,"B","B","F","OV",6,2,6,"A",3
"12692","21/03/2017",14591,15117,"B","B","A","CK",5,0,2,"A",1
"12693","21/03/2017",9690,9807,"C","B","E","FF",3,0,4,"A",1
"12694","21/03/2017",7872,7817,"C","A","F","WD",5,3,6,"A",4
"12695","21/03/2017",5794,5344,"C","B","F","AW",2,1,4,"A",1
"12696","21/03/2017",8107,8083,"C","C","D","AW",3,0,3,"A",2
"12697","21/03/2017",8694,8730,"C","B","E","DW",1,1,9,"A",4
"12698","21/03/2017",9065,9143,"C","B","E","AW",3,1,4,"A",1
"12699","21/03/2017",2420,1165,"C","B","D","AW",4,3,15,"A",3
"12700","21/03/2017",8079,8048,"C","B","F","AW",4,3,9,"A",5
"12701","21/03/2017",10751,10919,"C","B","D","AW",2,0,6,"A",2
"12702","21/03/2017",14711,15298,"C","B","D","WD",4,0,4,"A",2
"12703","21/03/2017",2575,1348,"C","B","F","AW",2,1,6,"A",1
"12704","21/03/2017",2772,1597,"C","B","F","FR",2,1,4,"A",1
"12705","21/03/2017",10048,10183,"C","B","F","FF",2,4,14,"A",4
"12706","21/03/2017",1350,8794,"C","B","D","FF",4,1,12,"A",5
"12707","21/03/2017",12191,12414,"C","B","H","OV",3,1,3,"A",1
"12708","21/03/2017",8253,8241,"C","A","E","TD",3,1,4,"A",1
"12709","21/03/2017",9987,10115,"C","B","F","FR",3,6,20,"A",7
"12710","21/03/2017",10254,10399,"C","B","F","TD",2,1,5,"A",2
"12711","21/03/2017",5358,4787,"C","B","F","TD",3,1,4,"A",1
"12712","21/03/2017",8778,8826,"C","B","G","AW",3,2,10,"A",3
"12713","21/03/2017",7413,7280,"C","B","D","TD",3,2,12,"A",3
"12714","21/03/2017",7418,7287,"C","B","F","DW",3,3,19,"A",6
"12715","21/03/2017",4543,3773,"C","B","F","AW",3,1,4,"A",1
"12716","21/03/2017",9553,9661,"C","B","E","FF",3,1,6,"A",1
"12717","21/03/2017",6355,6031,"C","B","F","AW",3,1,6,"A",2
"12718","21/03/2017",7679,7584,"C","B","E","TD",2,1,6,"A",1
"12719","21/03/2017",2620,1404,"C","C","E","TD",3,4,16,"A",6
"12720","21/03/2017",7164,6997,"C","B","F","WD",3,1,8,"A",3
"12721","21/03/2017",7235,7079,"C","B","F","AW",3,1,6,"A",3
"12722","21/03/2017",5465,4919,"C","A","F","CL",1,1,11,"A",5
"12723","21/03/2017",3928,3021,"C","B","E","AW",4,1,4,"A",2
"12724","21/03/2017",3112,2013,"C","B","E","AW",3,3,21,"A",5
"12725","21/03/2017",4072,3196,"C","B","F","AW",4,1,4,"A",1
"12726","21/03/2017",2765,1590,"C","B","F","AW",3,1,4,"A",1
"12727","21/03/2017",13829,14158,"C","B","D","AW",4,1,2,"A",1
"12728","21/03/2017",5328,4742,"C","B","F","AW",3,2,6,"A",3
"12729","21/03/2017",9281,9373,"C","A","E","AW",2,1,7,"A",5
"12730","21/03/2017",9769,9889,"C","B","F","AW",2,1,4,"A",1
"12731","21/03/2017",9475,9578,"C","B","F","AW",3,1,4,"A",1
"12732","21/03/2017",9946,10073,"C","B","F","AW",2,1,4,"A",1
"12733","21/03/2017",5641,5144,"C","B","F","AW",3,1,4,"A",1
"12734","21/03/2017",10675,10839,"C","B","E","TD",3,1,4,"A",1
"12735","21/03/2017",760,4034,"C","B","E","AW",3,1,4,"A",2
"12736","21/03/2017",5830,5388,"C","A","F","AW",4,1,1,"A",1
"12737","21/03/2017",5124,4477,"C","B","E","WD",5,1,4,"A",1
"12738","21/03/2017",6224,5865,"C","B","F","AW",3,2,9,"A",1
"12739","21/03/2017",7561,7457,"C","A","E","AW",3,1,9,"A",4
"12740","21/03/2017",9131,9214,"C","B","D","TD",2,0,0,"A",12
"12741","21/03/2017",3863,2938,"C","A","E","AW",3,1,17,"A",4
"12742","21/03/2017",4775,4055,"C","B","F","AW",3,1,9,"A",1
"12743","21/03/2017",4473,3689,"C","B","E","TD",3,3,9,"A",4
"12744","21/03/2017",9634,9748,"C","B","D","TD",3,1,4,"A",1
"12745","21/03/2017",10329,10477,"C","B","F","TD",3,1,4,"A",1
"12746","21/03/2017",7763,7689,"C","A","E","TD",3,2,10,"A",6
"12747","21/03/2017",8464,8478,"C","B","F","FF",3,0,4,"A",1
"12748","21/03/2017",7358,7220,"C","B","E","AW",3,2,8,"A",2
"12749","21/03/2017",7651,7555,"C","B","E","AW",3,1,6,"A",2
"12750","21/03/2017",10637,10797,"C","B","F","AW",3,1,4,"A",1
"12751","21/03/2017",14461,14835,"C","B","A","AW",3,0,2,"A",1
"12752","21/03/2017",10341,10490,"C","B","F","AW",2,1,4,"A",1
"12753","21/03/2017",1901,520,"C","A","F","CL",1,0,7,"A",1
"12754","21/03/2017",853,4619,"C","A","E","AW",3,1,4,"A",1
"12755","21/03/2017",7675,7580,"C","C","E","AW",3,1,4,"A",1
"12756","21/03/2017",9324,9418,"C","B","F","FF",4,1,4,"A",1
"12757","21/03/2017",2441,1189,"C","B","D","TD",3,3,15,"A",4
"12758","21/03/2017",5847,5408,"C","A","E","AW",4,4,13,"A",7
"12759","21/03/2017",6318,5982,"C","B","D","TD",3,1,4,"A",1
"12760","21/03/2017",1958,588,"C","A","E","AW",3,3,11,"A",4
"12761","21/03/2017",5190,4566,"C","B","D","OV",3,1,4,"A",1
"12762","21/03/2017",10901,11075,"C","B","E","FF",5,5,14,"A",7
"12763","21/03/2017",10173,10313,"C","B","E","WD",4,1,4,"A",1
"12764","21/03/2017",1183,6767,"C","B","E","TD",3,1,4,"A",1
"12765","21/03/2017",8554,8580,"C","B","E","AW",3,1,4,"A",3
"12766","21/03/2017",8478,8492,"C","B","D","FF",4,3,8,"A",2
"12767","21/03/2017",7648,7552,"C","B","E","DW",3,2,10,"A",3
"12768","21/03/2017",83,4673,"C","A","D","FF",2,1,12,"A",3
"12769","21/03/2017",5817,5374,"C","B","E","WD",6,1,2,"A",1
"12770","21/03/2017",7957,7908,"C","A","E","CL",2,0,2,"A",2
"12771","21/03/2017",1530,15217,"C","B","E","AW",2,2,11,"A",2
"12772","21/03/2017",6744,6507,"C","B","E","TD",3,0,4,"A",3
"12773","21/03/2017",5204,4583,"C","B","F","FZ",2,2,8,"A",2
"12774","21/03/2017",9835,9957,"C","B","G","FF",3,2,12,"A",3
"12775","21/03/2017",5819,5376,"C","B","F","FF",3,5,12,"A",6
"12776","21/03/2017",8225,8211,"C","B","F","FF",2,1,4,"A",2
"12777","21/03/2017",10610,10769,"C","B","G","TD",3,2,6,"A",2
"12778","21/03/2017",10160,10299,"C","B","E","AW",2,1,4,"A",1
"12779","21/03/2017",5526,4990,"C","B","E","AW",4,2,7,"A",2
"12780","21/03/2017",3453,2431,"C","B","F","OV",3,3,7,"A",2
"12781","21/03/2017",8448,8459,"C","B","G","WD",4,1,8,"A",3
"12782","21/03/2017",6921,6715,"C","B","E","AW",3,2,6,"A",2
"12783","21/03/2017",13988,14330,"C","B","B","FF",3,1,3,"A",1
"12784","21/03/2017",2684,1486,"C","B","D","FF",4,8,26,"A",7
"12785","21/03/2017",4472,3688,"C","B","E","AW",3,1,4,"A",1
"12786","21/03/2017",4939,4255,"C","C","F","AW",3,4,5,"A",2
"12787","21/03/2017",4946,4265,"C","B","F","AW",2,2,11,"A",2
"12788","21/03/2017",6975,6776,"C","B","E","TD",3,2,9,"A",2
"12789","21/03/2017",9163,9248,"C","B","F","AW",4,1,3,"A",7
"12790","21/03/2017",5624,5126,"C","B","E","AW",3,5,12,"A",3
"12791","21/03/2017",10230,10373,"C","C","G","AW",3,1,4,"A",1
"12792","21/03/2017",8597,8625,"C","B","F","TD",2,10,27,"A",10
"12793","21/03/2017",2124,797,"C","A","F","AW",3,1,6,"A",3
"12794","21/03/2017",5620,5122,"C","B","F","TD",3,2,8,"A",2
"12795","21/03/2017",10581,10739,"C","B","F","AW",3,0,8,"A",3
"12796","21/03/2017",9756,9876,"C","B","D","AW",4,1,6,"A",2
"12797","21/03/2017",10304,10450,"C","B","D","AW",3,2,9,"A",3
"12798","21/03/2017",10249,10394,"C","B","E","AW",2,0,4,"A",1
"12799","21/03/2017",10792,10962,"C","B","E","FF",2,0,7,"A",2
"12800","21/03/2017",3406,2368,"C","B","F","TD",2,3,13,"A",3
"12801","21/03/2017",9237,9326,"C","B","F","AW",3,1,2,"A",1
"12802","21/03/2017",9241,9330,"C","B","D","AW",3,2,6,"A",2
"12803","21/03/2017",6825,6600,"C","B","E","TD",2,1,13,"A",1
"12804","21/03/2017",1722,283,"C","B","F","AW",2,2,10,"A",1
"12805","21/03/2017",10017,10148,"C","B","E","AW",2,1,4,"A",1
"12806","21/03/2017",8202,8186,"C","B","F","CK",3,3,12,"A",4
"12807","21/03/2017",14165,14513,"C","B","D","CL",1,1,3,"A",1
"12808","21/03/2017",9448,9550,"C","B","D","TD",2,1,6,"A",1
"12809","21/03/2017",1327,8415,"C","B","D","TD",3,1,4,"A",1
"12810","21/03/2017",8566,8594,"C","B","E","WD",4,1,4,"A",3
"12811","21/03/2017",7967,7919,"C","A","F","AW",3,1,9,"A",2
"12812","21/03/2017",2775,1600,"C","B","F","AW",3,6,16,"A",4
"12813","21/03/2017",10255,10400,"C","B","F","AW",2,1,4,"A",1
"12814","21/03/2017",10076,10211,"C","B","E","TD",2,0,4,"A",2
"12815","21/03/2017",7294,7147,"C","B","F","AW",3,1,6,"A",2
"12816","21/03/2017",8236,8224,"C","B","D","AW",3,1,0,"A",2
"12817","21/03/2017",2955,1823,"C","B","F","TD",2,5,13,"A",6
"12818","21/03/2017",10635,10795,"C","B","D","CL",1,1,4,"A",1
"12819","21/03/2017",4183,3330,"C","C","F","AW",4,3,15,"A",9
"12820","21/03/2017",10410,10562,"C","B","F","AW",3,1,4,"A",1
"12821","21/03/2017",10251,10396,"C","B","D","AW",3,1,4,"A",1
"12822","21/03/2017",1515,15115,"C","B","F","FZ",2,2,13,"A",4
"12823","21/03/2017",8787,8835,"C","B","D","AW",3,0,8,"A",2
"12824","21/03/2017",8982,9055,"C","B","E","CL",1,0,4,"A",1
"12825","21/03/2017",10319,10467,"C","B","D","FF",2,1,4,"A",1
"12826","21/03/2017",6742,6505,"C","C","E","TD",3,4,11,"A",2
"12827","21/03/2017",3379,2340,"C","B","F","AW",3,1,13,"A",4
"12828","21/03/2017",3034,1918,"C","C","E","CL",1,1,9,"A",4
"12829","21/03/2017",3200,2128,"C","B","F","AW",3,1,13,"A",2
"12830","21/03/2017",8567,8595,"C","B","F","TD",2,1,3,"A",3
"12831","21/03/2017",6188,5816,"C","B","F","AW",2,0,6,"A",2
"12832","21/03/2017",6062,5670,"C","B","F","AW",3,2,15,"A",4
"12833","21/03/2017",10789,10959,"C","B","E","TD",3,0,8,"A",3
"12834","21/03/2017",9399,9498,"C","B","B","FF",3,2,8,"A",2
"12835","21/03/2017",7381,7246,"C","B","D","WD",3,1,8,"A",8
"12836","21/03/2017",5862,5424,"C","B","F","FR",1,1,4,"A",1
"12837","21/03/2017",5151,4511,"C","B","D","AW",4,1,5,"A",2
"12838","21/03/2017",4207,3360,"C","B","E","TD",2,2,8,"A",2
"12839","21/03/2017",3228,2161,"C","A","E","TD",2,3,20,"A",4
"12840","21/03/2017",7451,7329,"C","B","E","FF",2,2,13,"A",4
"12841","21/03/2017",10144,10283,"C","B","E","AW",3,1,6,"A",2
"12842","21/03/2017",13743,14066,"C","B","F","AW",4,3,5,"A",3
"12843","21/03/2017",4733,4004,"C","B","F","AW",3,1,1,"A",2
"12844","21/03/2017",3008,1886,"C","B","E","AW",5,1,8,"A",3
"12845","21/03/2017",6549,6270,"C","B","E","AW",3,0,6,"A",3
"12846","21/03/2017",4652,3905,"C","A","F","TD",2,1,11,"A",1
"12847","21/03/2017",5260,4657,"C","C","E","AW",6,1,5,"A",3
"12848","21/03/2017",4463,3679,"C","B","E","AW",3,1,8,"A",2
"12849","21/03/2017",6008,5599,"C","B","F","AW",4,1,4,"A",1
"12850","21/03/2017",9301,9395,"C","B","F","TD",2,1,5,"A",2
"12851","21/03/2017",7732,7645,"C","B","E","AW",5,1,4,"A",1
"12852","21/03/2017",10355,10507,"C","B","F","AW",3,2,11,"A",5
"12853","21/03/2017",9934,10061,"C","B","F","AW",3,1,5,"A",2
"12854","21/03/2017",6902,6694,"C","B","D","AW",3,3,12,"A",1
"12855","21/03/2017",2822,1662,"C","B","D","FZ",1,1,8,"A",2
"12856","21/03/2017",9611,9723,"C","B","D","TD",2,1,4,"A",1
"12857","21/03/2017",10082,10218,"C","B","E","WD",3,2,7,"A",2
"12858","21/03/2017",6807,6581,"C","B","F","TD",3,0,6,"A",2
"12859","21/03/2017",5505,4961,"C","B","D","AW",2,1,8,"A",2
"12860","21/03/2017",1407,14851,"C","A","E","TD",2,3,18,"A",4
"12861","21/03/2017",9558,9666,"C","B","D","AW",3,2,8,"A",2
"12862","21/03/2017",4852,4148,"C","A","E","OV",3,5,16,"A",4
"12863","21/03/2017",11625,11824,"C","B","E","CL",1,1,3,"A",1
"12864","21/03/2017",10359,10511,"C","B","F","HB",2,2,4,"A",3
"12865","21/03/2017",6530,6246,"C","B","E","AW",3,1,4,"A",2
"12866","21/03/2017",6498,6206,"C","B","F","TD",2,1,4,"A",1
"12867","21/03/2017",9722,9840,"C","A","F","AW",3,2,8,"A",2
"12868","21/03/2017",10748,10916,"C","B","E","AW",4,0,4,"A",2
"12869","21/03/2017",10565,10722,"C","B","G","AW",4,1,4,"A",1
"12870","21/03/2017",2548,1318,"C","A","E","WD",5,1,7,"A",2
"12871","21/03/2017",8606,8635,"C","B","F","TD",3,2,4,"A",2
"12872","21/03/2017",1364,9040,"C","C","F","TD",3,2,16,"A",2
"12873","21/03/2017",781,4169,"C","B","E","WD",5,1,4,"A",1
"12874","21/03/2017",6715,6470,"C","B","F","AW",2,1,6,"A",1
"12875","21/03/2017",9099,9181,"C","B","F","AW",4,2,6,"A",3
"12876","21/03/2017",7682,7589,"C","B","F","AW",3,2,9,"A",4
"12877","21/03/2017",1909,531,"C","B","F","TD",2,0,3,"A",1
"12878","21/03/2017",4282,3459,"C","C","E","AW",5,1,4,"A",2
"12879","21/03/2017",9063,9141,"C","A","E","AW",3,4,12,"A",5
"12880","21/03/2017",9816,9937,"C","B","F","AW",3,1,4,"A",1
"12881","21/03/2017",5089,4435,"C","C","F","TD",3,1,5,"A",1
"12882","21/03/2017",10430,10582,"C","B","F","FF",3,0,7,"A",4
"12883","21/03/2017",5577,5064,"C","B","E","FF",3,3,10,"A",5
"12884","21/03/2017",9710,9828,"C","B","F","OV",5,1,4,"A",1
"12885","21/03/2017",1314,8279,"C","B","E","AW",4,1,4,"A",2
"12886","21/03/2017",3529,2521,"C","B","E","WD",4,2,4,"A",2
"12887","21/03/2017",13708,14030,"C","B","F","FF",3,1,3,"A",1
"12888","21/03/2017",11678,11877,"C","B","D","AW",2,0,3,"A",1
"12889","21/03/2017",7893,7839,"C","A","F","FF",3,1,4,"A",1
"12890","21/03/2017",9979,10107,"C","B","D","AW",3,1,4,"A",1
"12891","21/03/2017",3102,2003,"C","A","E","AW",3,1,5,"A",3
"12892","21/03/2017",8923,8989,"C","B","E","TD",6,1,3,"A",1
"12893","21/03/2017",10776,10946,"C","B","F","AW",3,0,4,"A",1
"12894","21/03/2017",10405,10557,"C","B","E","CL",1,1,4,"A",1
"12895","21/03/2017",2277,987,"C","C","F","AW",3,2,12,"A",6
"12896","21/03/2017",10777,10947,"C","B","F","TD",3,0,6,"A",2
"12897","21/03/2017",10840,11012,"C","B","F","AW",4,1,4,"A",1
"12898","21/03/2017",4646,3898,"C","B","D","AW",2,1,4,"A",1
"12899","21/03/2017",9158,9243,"C","A","D","TD",2,1,7,"A",5
"12900","21/03/2017",8629,8660,"C","B","F","FR",2,1,2,"A",1
"12901","21/03/2017",8546,8571,"C","B","D","CL",1,3,7,"A",7
"12902","21/03/2017",7684,7591,"C","B","F","CL",1,2,7,"A",5
"12903","21/03/2017",9655,9771,"C","B","F","AW",3,1,4,"A",1
"12904","21/03/2017",774,4088,"C","B","E","AW",3,1,4,"A",1
"12905","21/03/2017",10117,10254,"C","B","D","WD",3,2,6,"A",2
"12906","21/03/2017",8112,8088,"C","A","D","FZ",2,0,6,"A",5
"12907","21/03/2017",8765,8813,"C","B","F","FF",3,2,9,"A",3
"12908","21/03/2017",10077,10212,"C","B","F","AW",3,4,10,"A",3
"12909","21/03/2017",453,1888,"C","B","F","AW",3,1,4,"A",1
"12910","21/03/2017",5243,4633,"C","B","D","AW",4,0,4,"A",3
"12911","21/03/2017",10553,10710,"C","A","F","OV",6,0,14,"A",6
"12912","21/03/2017",7839,7778,"C","A","D","CL",1,3,5,"A",6
"12913","21/03/2017",4246,3409,"C","A","F","AW",6,0,3,"A",5
"12914","21/03/2017",9647,9763,"C","B","F","AW",3,1,4,"A",1
"12915","21/03/2017",4973,4295,"C","B","E","AW",3,4,11,"A",3
"12916","21/03/2017",10672,10836,"C","B","E","FF",3,0,4,"A",1
"12917","21/03/2017",10041,10175,"C","B","F","TD",3,1,4,"A",1
"12918","21/03/2017",7273,7120,"C","C","F","TD",3,2,8,"A",3
"12919","21/03/2017",1920,545,"C","B","F","FR",2,3,18,"A",4
"12920","21/03/2017",10378,10530,"C","B","F","AW",3,2,11,"A",3
"12921","21/03/2017",10280,10425,"C","B","F","FF",2,1,4,"A",1
"12922","21/03/2017",9903,10029,"C","B","D","AW",5,1,4,"A",1
"12923","21/03/2017",8976,9049,"C","B","E","AW",2,1,7,"A",2
"12924","21/03/2017",656,3257,"C","B","E","AW",3,3,15,"A",4
"12925","21/03/2017",4257,3425,"C","A","F","AW",4,1,5,"A",8
"12926","21/03/2017",2162,843,"C","A","F","AW",3,2,3,"A",3
